movie_id;males_votes;females_votes;votes_10;votes_9;votes_8;votes_7;votes_6;votes_5;votes_4;votes_3;votes_2;votes_1
tt3300904;1376;88;469;268;288;278;186;135;69;53;49;147
tt3300932;81;35;46;6;6;11;25;14;16;9;11;26
tt3300980;9518;1362;1496;1829;4290;4090;1501;478;154;100;60;117
tt3301012;36;41;78;4;1;3;3;4;0;0;4;14
tt3301196;1097;590;135;51;165;279;441;411;229;147;98;99
tt3302078;180;81;37;13;23;42;89;75;32;13;10;10
tt3302594;506;135;29;30;90;189;215;124;44;18;8;12
tt3302654;849;646;217;162;341;525;314;153;69;24;18;46
tt3302706;3235;1434;492;365;998;1858;1306;485;181;81;47;70
tt3302962;2560;395;211;100;270;677;861;643;361;172;123;197
tt3303020;117;20;17;13;7;9;13;21;24;13;15;38
tt3303310;358;48;103;88;110;81;34;23;12;7;6;13
tt3303416;204;13;125;25;13;24;18;6;5;6;5;43
tt3303446;503;129;105;31;109;253;215;86;37;13;10;18
tt3303630;51;33;25;8;19;18;8;3;6;4;3;6
tt3303652;55;75;64;15;13;18;25;16;9;10;5;17
tt3303728;1825;281;148;179;516;860;467;194;62;40;15;39
tt3303730;394;237;81;41;109;189;195;113;44;26;9;26
tt3304756;535;176;35;9;19;32;41;69;111;135;129;247
tt3305060;200;69;40;21;52;84;88;37;15;8;5;4
tt3305176;217;60;24;9;8;12;28;51;68;57;25;55
tt3305308;4558;863;215;146;536;1421;2082;1372;528;225;131;189
tt3305316;3201;1087;303;379;1076;1711;958;409;156;64;48;77
tt3305388;114;50;84;31;37;35;20;11;5;1;2;13
tt3305844;1843;500;116;63;118;206;335;444;505;433;305;340
tt3306776;846;66;79;28;73;193;275;246;105;54;32;36
tt3306858;747;165;55;55;170;300;249;111;72;29;20;24
tt3307800;101;28;27;5;4;3;9;19;19;12;15;48
tt3307852;188;44;23;7;10;40;41;54;42;24;15;35
tt3309136;66;16;10;4;9;16;17;22;7;4;7;6
tt3309662;475;27;69;2;7;8;8;18;46;62;99;339
tt3310280;66;16;14;4;13;20;15;12;2;3;2;18
tt3310600;54;21;4;6;7;16;27;20;10;4;2;5
tt3310896;197;23;338;80;29;4;15;24;36;47;41;80
tt3311020;904;410;70;27;87;142;295;401;294;203;102;111
tt3311176;982;176;61;42;146;280;364;253;116;55;50;52
tt3311900;541;123;53;39;169;296;137;56;15;7;5;16
tt3311988;2329;1045;495;268;193;311;621;801;584;336;170;207
tt3312180;501;59;81;14;27;35;44;110;135;118;79;100
tt3312604;104;252;18;27;74;92;101;64;30;8;2;7
tt3312762;72;4;56;12;9;1;3;3;1;0;2;29
tt3312830;41802;11582;6410;9644;18492;16520;7893;3485;1488;833;555;909
tt3312838;30;24;64;37;5;5;1;0;2;1;1;4
tt3312936;430;80;36;4;4;10;14;41;70;100;119;230
tt3313054;375;72;39;8;17;16;36;55;98;82;88;167
tt3313066;225;833;571;389;234;98;35;17;7;9;3;28
tt3313182;369;92;38;19;31;70;119;120;67;37;23;45
tt3313314;257;73;60;14;9;14;44;74;77;49;37;77
tt3313324;64;15;18;6;9;4;5;9;14;3;11;21
tt3313864;182;96;26;12;24;40;59;59;47;22;25;28
tt3313908;380;197;31;19;65;156;210;137;49;15;16;23
tt3314376;713;241;254;39;102;261;215;115;59;37;20;24
tt3315000;113;52;26;29;55;40;24;9;8;3;0;6
tt3315342;355260;55169;124914;142101;162842;94881;34709;12296;5401;2872;1984;4106
tt3315380;1122;251;134;203;248;137;186;176;159;97;108;189
tt3315656;222;78;38;15;32;30;21;28;30;44;44;105
tt3316384;763;683;894;135;216;174;115;67;37;17;23;66
tt3316406;106;15;6;6;4;31;44;34;15;13;7;10
tt3316948;51728;10574;3320;2559;8368;19206;22348;12356;5053;2406;1283;1672
tt3316960;62875;32384;8626;15037;40137;37737;12169;3398;1077;441;274;704
tt3317158;180;56;17;3;5;8;28;28;37;43;57;85
tt3317208;2009;1054;335;184;520;812;960;518;249;102;71;149
tt3317234;14868;2379;1253;532;1659;3684;5254;4162;2335;1502;1014;1507
tt3317762;231;87;25;15;23;39;62;69;61;31;25;43
tt3317874;1951;420;227;75;129;229;426;551;477;346;183;236
tt3318750;4691;1774;231;116;398;1366;2422;1767;725;277;186;259
tt3319018;391;223;92;63;147;205;152;68;36;11;9;16
tt3319070;24;26;57;14;7;4;6;7;7;5;11;19
tt3319730;3736;1049;169;106;447;1454;2158;1049;360;143;79;130
tt3319920;21152;5988;1057;700;2318;6369;10172;7359;3352;1601;710;828
tt3320232;104;22;37;15;17;21;26;16;9;4;1;17
tt3320500;903;348;78;21;37;74;171;320;329;260;180;138
tt3320542;2790;77;2237;1131;650;289;128;71;34;19;26;119
tt3320578;4768;131;2700;492;567;498;400;303;147;105;113;1171
tt3321300;12961;2534;924;691;2230;5442;5713;2781;974;404;213;352
tt3321428;2561;178;214;67;221;464;861;758;392;244;123;197
tt3321470;387;68;48;14;24;54;88;98;87;56;47;52
tt3322364;50966;10387;5477;7065;21207;28576;11426;3351;1109;444;264;831
tt3322420;36028;5375;17532;15071;12389;5863;2033;905;409;303;289;1655
tt3322506;270;5;22;7;13;12;23;59;54;63;47;62
tt3322814;188;32;46;12;33;58;50;26;9;7;11;7
tt3322892;6097;1834;251;116;387;937;1636;2039;1734;1138;867;1128
tt3322898;131;46;37;13;24;32;38;25;12;8;1;44
tt3322940;74038;23710;6604;3476;8962;19573;31288;27184;15080;8301;4616;5091
tt3323318;101;72;13;8;13;43;85;50;16;5;3;3
tt3323588;105;14;16;1;6;10;9;7;20;25;33;31
tt3323638;726;66;81;10;25;66;90;159;213;141;66;129
tt3323920;758;32;130;148;314;277;102;44;12;6;2;22
tt3324286;422;86;43;17;51;141;203;92;37;21;13;22
tt3324494;1483;367;56;64;294;725;667;256;122;39;22;35
tt3324612;116;11;18;7;15;24;22;26;9;13;7;24
tt3324702;95;28;30;10;26;26;19;10;7;3;2;18
tt3324852;249;177;179;154;4;4;7;9;10;16;16;61
tt3325154;60;25;25;32;27;12;5;7;6;1;2;11
tt3326096;44;36;13;7;6;15;20;13;10;5;4;13
tt3326350;71;16;35;1;3;8;7;11;8;8;6;14
tt3326880;635;91;110;53;57;84;134;112;93;72;38;93
tt3327624;9867;1278;611;368;1062;2012;2958;2737;1591;856;508;605
tt3328442;1136;557;262;148;245;288;275;326;193;134;80;141
tt3328716;2244;688;290;190;440;919;961;487;188;98;54;92
tt3328720;699;113;57;37;65;189;288;223;120;66;33;51
tt3328762;140;28;20;13;40;49;34;15;4;2;6;8
tt3328936;52;42;11;4;8;6;13;15;14;9;7;21
tt3329226;93;12;7;5;22;38;25;23;6;4;0;2
tt3329246;419;14;64;40;98;135;79;60;21;13;10;11
tt3329350;164;48;20;7;30;62;67;41;8;12;7;3
tt3329456;81;43;50;9;14;12;28;28;19;3;5;13
tt3329526;566;39;64;80;197;215;135;40;15;9;7;8
tt3329554;75;93;43;17;14;43;33;27;21;13;11;18
tt3329774;599;33;106;124;238;194;75;33;15;8;5;18
tt3329956;226;78;26;9;43;68;70;64;41;23;15;18
tt3330764;4432;891;265;157;482;1312;1924;1270;563;283;171;203
tt3330774;112;26;12;9;6;8;7;16;13;18;17;56
tt3330948;256;98;83;320;79;11;22;19;22;12;11;34
tt3331028;2098;458;298;208;642;1186;688;228;71;25;21;109
tt3331846;3137;700;1202;624;1196;1072;540;237;98;50;36;89
tt3332064;31595;12190;3433;1973;5077;10849;14309;10049;5038;2673;1605;1898
tt3332122;71;12;9;5;10;13;17;13;9;4;4;15
tt3332282;137;25;13;1;3;8;12;19;33;31;24;52
tt3332372;131;28;28;29;47;40;33;12;4;1;1;5
tt3332410;84;46;23;5;11;54;29;20;6;5;1;4
tt3332690;355;10;67;30;77;130;83;50;21;7;5;18
tt3333870;1715;524;181;76;174;326;454;514;418;272;188;234
tt3333968;94;93;13;13;32;60;46;26;12;7;7;18
tt3333980;500;303;345;710;78;58;61;49;36;34;24;66
tt3334212;173;112;62;17;55;91;59;39;21;5;5;15
tt3334348;312;31;110;30;37;36;52;46;25;15;24;55
tt3334374;737;92;586;191;109;80;39;23;17;12;13;56
tt3334390;80;26;6;5;1;6;13;10;15;28;7;45
tt3334418;548;155;372;475;195;156;143;146;99;54;39;124
tt3334514;86;5;1;0;9;16;13;3;5;0;1;68
tt3334734;146;4;25;9;14;22;35;38;20;10;7;12
tt3334794;402;128;39;39;118;221;143;53;22;9;15;11
tt3334972;547;117;37;21;82;198;232;132;57;26;15;12
tt3335048;949;313;91;138;405;463;231;73;25;14;11;24
tt3335192;387;70;61;25;83;162;149;75;24;12;6;12
tt3335606;10697;4412;650;665;2243;5753;5574;2532;1020;465;270;354
tt3336368;1055;301;178;61;155;304;442;273;121;46;48;68
tt3336654;233;12;39;44;93;105;39;8;10;1;3;9
tt3336930;69;14;11;3;10;22;22;19;9;2;0;6
tt3336934;231;15;22;22;94;98;45;10;4;2;1;5
tt3337550;2810;208;530;758;1251;832;298;106;50;34;30;68
tt3338188;92;10;29;11;7;10;14;23;15;4;6;21
tt3338268;325;53;53;10;25;28;41;53;73;48;37;107
tt3338310;369;51;37;4;7;15;24;44;34;54;43;330
tt3338396;86;18;7;0;2;0;11;14;19;9;20;53
tt3338434;256;62;25;6;19;51;75;115;47;21;12;21
tt3339354;255;220;38;33;76;178;161;71;39;15;6;17
tt3339376;134;28;37;9;6;8;12;20;28;25;15;41
tt3339534;115;101;26;22;46;65;57;32;16;10;5;16
tt3339624;559;48;53;12;24;49;98;108;90;65;82;170
tt3339674;6248;1450;399;193;537;1356;2429;2064;1113;605;301;321
tt3339680;648;160;80;27;59;127;199;229;122;69;39;65
tt3340000;61;29;52;26;18;4;1;2;1;0;0;8
tt3341072;1865;195;144;81;263;610;753;335;122;56;37;47
tt3341084;758;101;101;32;93;171;284;174;89;31;15;38
tt3341170;150;23;14;12;12;16;39;49;33;30;17;31
tt3341582;825;66;233;288;349;157;71;31;7;10;6;18
tt3341598;99;23;22;4;36;43;25;8;2;1;1;3
tt3341718;210;47;12;12;19;54;68;70;24;23;14;20
tt3341832;423;92;43;6;8;9;23;27;58;103;119;204
tt3342262;96;18;26;12;20;34;17;7;3;3;2;8
tt3342332;106;19;21;9;20;32;21;23;12;9;4;19
tt3342558;301;15;173;123;81;54;19;6;4;3;1;8
tt3342928;76;13;9;6;29;30;16;10;4;2;1;0
tt3343136;998;471;121;13;37;42;69;116;150;240;309;661
tt3343350;334;35;33;9;12;25;45;45;60;72;65;100
tt3343784;1861;192;204;163;271;430;421;355;215;145;134;190
tt3343868;750;272;113;13;48;37;81;129;181;228;203;280
tt3344694;2192;1907;665;486;999;1456;999;456;205;89;52;101
tt3344922;1903;1275;183;197;630;1087;908;452;167;95;61;136
tt3344928;398;225;66;50;111;193;152;86;50;18;20;39
tt3344998;72;19;30;16;28;26;13;4;2;2;0;4
tt3345450;150;35;64;18;29;37;36;16;7;4;4;13
tt3345466;122;21;25;3;3;15;42;42;21;10;7;17
tt3345472;2430;481;285;275;810;1256;542;221;85;41;34;78
tt3345474;1392;242;148;97;266;651;517;194;76;24;9;56
tt3345670;230;33;230;26;24;18;10;11;10;1;7;33
tt3345868;156;68;87;5;15;11;17;31;25;21;18;68
tt3345952;2528;136;1489;297;527;445;254;135;65;61;53;199
tt3346224;4157;1071;291;137;433;1113;1938;1286;540;261;120;178
tt3346824;880;257;47;58;188;349;368;168;68;34;26;27
tt3347944;153;12;27;2;3;3;3;9;9;13;23;111
tt3347976;12452;1582;5285;1999;3228;3407;1925;1019;522;305;253;887
tt3347994;152;52;28;6;12;33;51;45;32;17;18;18
tt3348102;2961;307;127;226;777;1321;931;387;159;78;47;52
tt3348730;38291;6609;3890;1954;5156;11599;15892;10756;5376;3028;1511;1626
tt3349578;1735;481;347;1132;55;100;159;183;145;99;91;156
tt3349728;46;29;23;6;6;13;10;10;9;5;4;16
tt3349772;441;64;91;8;23;38;51;88;83;70;55;149
tt3350376;73;11;69;1;2;2;0;5;5;8;17;18
tt3350436;253;62;24;2;8;4;14;24;17;64;83;184
tt3350890;500;243;68;35;57;87;128;167;132;71;89;83
tt3350996;698;181;234;179;201;117;40;56;54;65;60;182
tt3351004;242;59;17;8;16;72;118;89;40;20;10;9
tt3351428;132;33;25;5;10;20;40;30;30;16;8;21
tt3352034;355;142;48;13;23;51;98;112;109;46;25;92
tt3352168;292;123;259;104;30;11;14;36;47;51;76;172
tt3352390;12075;4426;1268;525;1531;3209;5002;4618;2602;1578;959;1169
tt3352748;139;10;20;8;8;16;42;46;17;11;7;3
tt3353060;715;110;153;39;89;178;217;146;73;40;22;68
tt3353138;79;10;19;5;1;2;4;6;16;10;14;37
tt3353850;168;12;999;33;19;31;49;22;23;13;8;20
tt3354096;285;51;52;26;87;142;95;32;19;16;3;15
tt3354222;2488;572;305;206;593;1115;783;402;203;107;59;103
tt3354302;178;30;27;18;44;78;68;26;23;10;1;13
tt3354306;171;25;35;11;56;68;58;22;16;9;3;10
tt3355014;1038;622;1688;90;88;118;77;66;60;41;42;147
tt3355510;689;101;52;19;41;103;187;225;155;81;44;79
tt3356682;200;31;46;11;33;42;48;41;20;10;12;33
tt3357178;63;26;7;6;20;44;24;5;1;6;0;1
tt3357416;124;9;17;8;11;24;24;24;14;6;7;16
tt3357918;90;21;1;1;5;22;38;36;15;5;6;4
tt3358296;168;43;11;2;5;17;18;24;35;38;56;51
tt3358304;232;47;9;1;21;42;86;80;40;23;15;12
tt3358328;185;35;21;7;14;38;59;50;39;16;19;11
tt3358470;360;57;32;13;30;119;180;114;61;22;13;14
tt3358654;125;27;21;21;23;23;21;23;11;10;16;20
tt3359290;1340;230;120;48;123;319;458;374;202;91;63;124
tt3359650;127;65;30;14;11;17;26;35;42;26;18;19
tt3359754;93;21;24;10;16;14;19;16;11;8;5;10
tt3359872;83;6;16;1;2;1;4;9;13;14;17;34
tt3360038;837;179;83;92;214;352;272;106;46;32;14;25
tt3360128;104;77;74;5;5;10;8;9;9;11;28;54
tt3360828;277;66;22;9;18;30;53;49;60;63;51;45
tt3361068;75;9;11;1;4;1;0;9;5;11;17;47
tt3361186;261;36;19;4;9;5;12;18;20;52;71;141
tt3361874;61;9;27;13;24;13;6;5;6;7;6;18
tt3362238;339;31;48;16;26;52;98;87;58;41;27;67
tt3362590;202;55;40;12;10;25;44;52;40;21;19;51
tt3362908;215;100;38;6;16;18;28;60;56;56;34;65
tt3363888;517;99;47;18;43;70;93;147;117;72;62;81
tt3363912;163;25;71;26;30;35;30;15;7;9;8;25
tt3364242;313;74;39;28;87;91;99;41;19;13;7;20
tt3364264;863;303;86;56;143;318;404;260;126;56;45;52
tt3365338;129;48;25;9;8;15;25;24;45;21;15;31
tt3365690;1416;100;528;549;493;275;100;44;22;15;10;55
tt3365778;3146;1882;377;614;1721;1816;967;390;169;62;54;80
tt3365886;218;15;32;18;46;75;64;27;16;9;3;10
tt3367114;69;15;7;3;7;7;25;34;14;1;5;3
tt3367250;74;12;20;3;4;3;7;16;8;13;5;31
tt3367294;571;81;75;17;65;103;156;154;85;65;52;130
tt3367686;911;207;71;12;25;56;71;147;227;268;232;268
tt3368222;1386;469;404;367;509;493;303;107;76;36;24;170
tt3369096;208;9;47;25;34;58;58;30;10;13;6;16
tt3369248;511;183;58;57;128;186;178;89;55;30;14;33
tt3369350;210;63;58;24;36;54;68;44;22;12;8;26
tt3369624;86;12;38;17;12;5;14;8;6;8;4;27
tt3369670;622;60;306;101;104;90;70;36;20;18;16;87
tt3369676;475;42;34;4;5;11;17;30;52;72;120;286
tt3369750;129;3;4;0;1;4;7;12;21;40;26;49
tt3369806;14008;4852;3922;1791;3859;6339;4274;2091;889;448;258;537
tt3370702;95;11;26;9;20;13;12;12;8;9;10;29
tt3371366;81545;8933;9326;3558;8511;16607;24146;22374;13484;9212;6626;10321
tt3373410;74;12;5;0;0;0;1;2;4;1;5;89
tt3374816;886;263;66;379;326;48;52;61;91;58;50;131
tt3374866;219;86;55;4;9;28;75;74;54;28;24;24
tt3374966;4285;1010;324;648;2066;2389;964;301;103;36;31;45
tt3375286;824;139;112;29;48;109;171;149;151;149;115;170
tt3377240;53;37;18;4;5;9;11;20;24;11;3;15
tt3377374;76;19;16;18;18;25;19;4;6;5;0;3
tt3377548;102;34;57;11;31;9;16;9;10;3;6;44
tt3377798;169;62;51;10;6;6;15;18;23;14;27;102
tt3378000;81;7;4;3;3;5;5;1;5;10;17;66
tt3379358;448;114;86;117;173;160;53;32;18;10;8;18
tt3379456;824;47;119;32;71;153;205;187;109;65;51;72
tt3379694;84;18;37;20;32;23;21;8;4;5;1;3
tt3379814;833;319;98;19;45;72;185;239;307;201;124;164
tt3380104;274;24;27;6;13;16;28;38;43;43;49;92
tt3380264;2502;293;364;108;190;326;444;547;450;299;309;608
tt3381008;59003;6548;5956;4470;11085;20493;18965;10592;5426;3023;1896;2590
tt3381068;219;39;26;5;11;12;12;27;47;53;42;76
tt3381600;73;37;37;6;17;19;23;19;9;1;4;4
tt3381610;469;127;108;44;99;79;110;85;50;33;30;74
tt3381754;405;26;52;68;126;151;73;24;14;5;2;9
tt3382148;2044;193;253;105;93;88;128;152;209;258;341;1266
tt3382842;901;154;94;6;11;11;20;31;41;105;198;789
tt3382888;263;149;54;22;64;82;101;63;38;24;15;37
tt3383214;446;75;57;20;50;73;90;126;60;52;41;64
tt3383262;320;142;156;33;45;36;83;63;12;7;8;82
tt3383420;95;19;16;15;13;26;12;14;11;7;3;18
tt3384180;196;184;72;20;47;76;66;77;51;38;24;64
tt3384350;857;288;85;15;53;86;186;254;297;193;136;139
tt3384870;440;115;46;8;19;37;79;120;124;110;56;92
tt3384904;1296;241;91;11;24;40;74;98;120;230;350;842
tt3385334;165;42;25;9;41;47;41;29;19;13;6;35
tt3385516;225303;40746;29460;30547;80515;112774;65738;27251;11171;5065;2446;4047
tt3385524;15957;2011;1765;2497;6581;7803;3411;1032;319;145;71;159
tt3385854;248;9;35;38;99;77;36;14;6;3;3;14
tt3386144;121;57;30;27;40;65;42;16;7;4;3;1
tt3386254;306;84;44;11;21;47;78;81;41;35;30;75
tt3386560;210;29;19;4;9;40;58;62;32;24;22;23
tt3386928;286;65;42;2;13;20;44;54;86;64;53;69
tt3387094;675;24;73;77;246;340;142;54;9;7;3;7
tt3387266;6307;3388;859;844;2581;4359;2502;778;226;108;76;352
tt3387542;20563;7909;1245;501;1463;3569;7139;9099;6591;3932;2062;1760
tt3387648;13655;4810;1053;796;2758;5106;5987;3631;1664;868;456;522
tt3389236;109;15;5;5;12;28;31;30;23;10;6;7
tt3390376;135;118;43;22;33;86;73;43;32;9;8;17
tt3390550;665;92;139;45;96;131;147;166;103;74;56;70
tt3390572;31848;2734;16582;11351;8469;4503;1848;937;437;323;369;2122
tt3390728;238;23;13;9;26;38;86;70;45;25;15;16
tt3391348;45;38;29;2;1;3;4;4;9;14;17;61
tt3392330;896;125;74;95;254;399;244;79;35;18;2;15
tt3392740;111;27;39;20;25;17;23;19;11;7;4;19
tt3393070;1207;75;110;17;32;42;103;151;167;278;214;426
tt3393164;98;86;26;6;9;22;34;51;35;14;11;12
tt3393372;158;82;30;22;47;52;27;19;14;19;17;36
tt3393702;65;23;8;5;8;17;32;16;6;4;1;6
tt3393762;122;36;136;27;16;7;1;7;5;4;1;25
tt3393786;87283;9103;4281;3319;11877;32943;40080;19270;7595;3406;1617;1889
tt3394420;3673;155;2741;1650;827;302;109;67;25;32;24;191
tt3394510;478;35;120;90;113;134;84;63;36;25;21;65
tt3394564;286;85;51;59;133;119;58;18;6;8;3;13
tt3394758;143;92;35;15;16;41;58;62;36;10;6;20
tt3394972;185;209;33;17;33;63;94;112;76;31;15;26
tt3395184;15273;2760;1336;1581;4095;6487;4276;1944;881;448;270;389
tt3395294;125;15;6;3;16;19;18;19;24;21;20;34
tt3395582;518;144;61;34;56;141;176;159;91;42;32;56
tt3395608;2270;119;1923;358;222;123;75;55;31;25;39;171
tt3395648;112;70;30;9;36;54;49;26;8;5;2;7
tt3395908;423;52;85;77;165;155;85;26;12;8;8;20
tt3396166;917;119;85;85;188;86;139;196;145;116;89;139
tt3396208;121;8;24;4;11;24;18;35;19;9;12;21
tt3396654;438;56;54;50;109;181;111;54;16;4;6;11
tt3396842;152;24;38;36;32;21;38;52;28;16;14;14
tt3397026;401;176;78;27;76;131;177;115;47;24;14;39
tt3397082;408;76;42;23;65;100;136;79;43;45;26;39
tt3397160;1213;253;125;151;354;516;368;191;70;28;16;25
tt3397556;1264;218;125;37;87;183;300;326;297;171;105;126
tt3397754;3015;1089;298;156;466;1026;1416;878;354;172;86;162
tt3397884;230853;27991;27910;55253;117287;86348;32048;10828;4053;2111;1210;2080
tt3397918;3819;520;183;58;197;348;818;1173;1046;644;358;350
tt3397948;212;166;641;269;12;6;9;15;18;19;27;65
tt3397992;176;65;22;10;7;8;18;25;47;42;38;80
tt3398048;1813;229;233;61;102;189;313;414;311;295;247;592
tt3398052;3021;857;537;288;610;1065;1098;633;305;160;100;307
tt3398066;557;472;123;51;93;127;138;169;133;104;117;312
tt3398252;2252;776;1134;661;233;132;124;141;156;214;236;358
tt3398268;14064;5431;3642;4335;7968;6153;2308;741;269;128;66;133
tt3398436;1066;142;83;28;114;223;285;256;158;96;64;137
tt3398788;825;63;262;119;82;84;85;130;114;89;83;153
tt3398808;218;73;15;9;19;75;109;77;38;19;5;16
tt3398868;425;38;87;15;32;59;84;90;63;36;32;50
tt3399024;7956;3057;576;670;2549;4923;3225;1057;342;154;85;186
tt3399032;84;12;7;4;5;8;22;19;23;12;9;8
tt3399054;431;55;12;11;42;136;197;113;53;18;10;16
tt3399078;255;15;21;14;19;14;19;30;43;60;46;90
tt3399118;78;8;2;4;6;22;18;21;15;5;6;6
tt3399154;347;88;44;33;72;130;103;70;34;25;18;26
tt3399454;139;30;18;7;14;39;41;43;15;14;9;10
tt3399462;482;29;95;52;91;128;141;74;31;23;13;41
tt3399484;2089;415;146;35;62;141;305;499;517;485;385;549
tt3399888;75;215;10;23;57;76;102;49;9;3;0;2
tt3399896;4202;773;304;188;601;907;1332;1120;607;323;197;263
tt3399916;3211;377;383;218;628;1066;945;498;208;128;93;106
tt3400058;207;51;31;25;15;16;24;35;36;40;34;58
tt3400060;218;53;49;6;4;16;23;26;49;50;42;101
tt3400214;80;16;8;3;11;35;29;12;5;2;1;2
tt3400286;113;10;12;3;12;25;42;26;10;7;2;5
tt3400522;108;7;12;3;10;20;36;21;13;14;7;13
tt3400630;97;14;4;2;4;14;41;47;23;8;5;9
tt3400872;225;99;79;42;51;65;39;28;24;14;9;33
tt3400980;463;175;44;31;129;195;187;88;39;21;15;14
tt3401174;78;7;9;2;14;33;26;12;3;2;1;2
tt3401338;231;39;41;10;12;11;30;50;53;41;24;56
tt3401392;258;189;132;39;68;138;145;65;22;14;6;16
tt3401748;1297;442;189;121;284;611;556;222;107;43;24;51
tt3401882;23184;3935;1860;936;2609;6341;9933;7199;3407;1887;1086;1268
tt3401962;340;50;48;92;204;154;56;18;5;3;3;22
tt3402110;899;401;263;123;307;527;317;119;45;20;10;20
tt3402232;367;89;68;26;26;53;85;84;73;38;26;58
tt3402236;105905;31511;9238;9157;28387;57751;47436;20106;7305;3236;1729;2065
tt3402542;106;6;16;11;25;41;27;16;6;4;2;6
tt3402594;421;60;39;28;28;23;41;56;74;84;75;140
tt3402880;233;107;70;11;11;20;28;40;50;51;45;105
tt3403120;136;37;20;4;10;43;43;33;32;19;16;13
tt3403776;196;52;15;16;45;99;67;24;9;3;2;2
tt3404140;2738;548;570;806;1459;952;313;91;32;17;11;82
tt3404158;3380;503;461;390;949;1542;849;306;135;46;25;89
tt3404234;71;78;71;19;25;23;15;8;6;2;6;13
tt3404246;752;142;29;16;75;144;243;233;168;82;51;65
tt3405236;22282;2089;14588;3548;3531;4397;3289;1975;973;729;655;3959
tt3405714;3265;704;539;1204;260;562;695;552;341;209;123;179
tt3406296;55;30;25;12;4;10;17;15;10;5;6;10
tt3406888;105;28;24;6;19;40;49;23;11;10;2;5
tt3407208;308;52;16;17;43;119;124;63;24;6;9;11
tt3407236;131;28;21;17;27;49;37;14;11;5;2;6
tt3407316;102;26;20;16;29;43;24;9;3;4;1;11
tt3407428;744;165;67;41;157;208;277;152;91;37;26;50
tt3407562;36;10;41;22;13;22;3;3;8;8;4;18
tt3407614;443;21;97;50;134;159;129;66;21;13;4;18
tt3407630;112;35;35;5;7;13;10;18;16;25;18;37
tt3409392;10439;2179;833;1636;4045;4574;2240;810;395;165;102;244
tt3409440;2104;805;168;185;658;1305;780;268;103;45;22;41
tt3409640;90;13;28;7;10;16;14;12;1;9;7;27
tt3409848;3090;409;389;416;836;962;756;427;236;154;99;143
tt3410408;4121;239;1263;633;1272;1445;871;493;177;95;89;252
tt3410654;102;7;38;41;32;23;4;0;0;0;0;13
tt3410834;51488;20744;5478;2943;7670;17917;26498;18852;8997;4558;2641;3382
tt3411420;697;165;48;17;58;117;207;221;163;80;60;56
tt3411432;2336;715;313;119;300;668;1048;706;300;143;82;135
tt3411444;23172;8394;3977;2751;7318;12791;9552;3601;1248;555;264;419
tt3411556;198;136;182;139;2;5;1;5;5;1;6;16
tt3412738;533;98;361;14;23;44;95;86;39;28;12;33
tt3412784;315;41;34;4;20;55;75;125;61;44;21;29
tt3412964;94;44;19;7;15;22;23;18;10;10;13;39
tt3413018;494;241;135;106;248;314;181;72;30;10;8;32
tt3413692;99;13;11;6;17;33;36;23;9;3;3;3
tt3413772;76;22;15;16;18;26;18;5;4;3;0;5
tt3414274;131;14;19;6;25;32;47;25;14;11;8;13
tt3414954;820;116;114;39;125;280;274;116;50;37;19;26
tt3415358;191;49;35;9;22;30;62;62;35;25;5;33
tt3415554;148;49;7;11;30;65;58;23;8;2;1;25
tt3415692;234;15;71;12;20;36;57;48;33;17;13;37
tt3415992;408;140;69;23;80;160;179;107;46;27;17;36
tt3416200;69;25;5;15;2;3;1;2;6;11;23;40
tt3416386;172;43;15;6;20;38;44;45;28;19;17;23
tt3416532;45013;10509;8375;10722;21892;18815;8109;2816;1109;554;334;560
tt3416536;4816;1590;636;461;1300;2542;2124;1050;457;184;102;153
tt3416674;154;68;50;10;15;35;52;39;42;22;9;38
tt3416742;81089;22789;16986;22725;43776;30665;10942;3932;1664;933;602;1033
tt3416744;18311;3252;1697;3153;7739;8115;3593;1219;490;226;132;288
tt3416828;29411;7535;3046;1415;3851;8639;13829;10278;4596;2483;1360;1413
tt3417172;77;20;18;6;6;7;5;6;13;15;20;20
tt3417316;49;23;52;14;8;7;3;6;2;4;5;5
tt3417422;17657;912;11588;7156;4110;1397;513;255;171;116;135;1467
tt3417470;209;29;48;15;37;49;77;34;21;9;6;13
tt3417756;3452;1048;339;331;1020;1782;1202;428;196;97;42;83
tt3417854;1428;1091;2638;891;211;132;131;155;107;76;70;126
tt3418064;131;34;25;2;5;7;10;10;24;40;27;62
tt3418424;334;58;128;114;49;30;35;36;29;20;20;87
tt3418604;487;156;316;144;211;132;46;27;9;11;8;47
tt3418844;112;45;9;1;6;13;21;41;40;36;23;14
tt3419894;1246;180;134;108;298;572;410;137;53;30;13;40
tt3420060;317;60;27;9;13;63;174;124;53;30;16;25
tt3420064;143;10;16;2;12;22;45;28;10;15;9;23
tt3420108;681;438;53;18;124;353;438;213;101;42;24;50
tt3420534;153;37;14;13;43;68;40;18;10;2;4;7
tt3420848;119;15;28;9;18;28;20;18;12;8;3;10
tt3420850;680;384;128;38;116;264;324;205;102;55;49;83
tt3421036;164;16;28;10;14;39;39;43;26;16;13;20
tt3421116;406;91;31;13;29;74;125;121;65;38;35;58
tt3421124;623;270;476;27;13;27;46;75;87;85;98;146
tt3421186;265;34;16;7;25;59;79;80;39;26;20;24
